10:10:value:4000:1368620000
10:9:value:4000:2606276000
10:8:value:4000:4809308000
10:6:value:4000:6056298000
10:5:value:4000:7272540000
10:1:value:4000:8424721000
10:4:value:4000:9597340000
10:7:value:4000:10782979000
10:3:value:4000:12000222000
10:2:value:4000:14359203000
9:10:value:4000:1521840000
9:9:value:4000:2744535000
9:7:value:4000:3888293000
9:6:value:4000:5161898000
9:1:value:4000:6414139000
9:5:value:4000:7630979000
9:4:value:4000:8834137000
9:3:value:4000:10072936000
9:2:value:4000:11210299000
9:8:value:4000:12450076000
8:9:value:4000:13388639000
8:7:value:4000:14633032000
8:10:value:4000:15814372000
8:8:value:4000:16931465000
8:2:value:4000:18151755000
8:3:value:4000:19295415000
8:6:value:4000:20543116000
8:1:value:4000:21706443000
8:4:value:4000:22910714000
8:5:value:4000:24081379000
7:9:value:4000:1271848000
7:10:value:4000:2575192000
7:7:value:4000:3782046000
7:4:value:4000:5117553000
7:8:value:4000:6371198000
7:6:value:4000:7638043000
7:2:value:4000:8888482000
7:1:value:4000:10094887000
7:5:value:4000:11432334000
7:3:value:4000:12629991000
6:9:value:4000:1412693000
6:8:value:4000:2795343000
6:7:value:4000:4098097000
6:6:value:4000:5433279000
6:5:value:4000:6934747000
6:10:value:4000:8602735000
6:4:value:4000:10160361000
6:3:value:4000:11371335000
6:2:value:4000:12499931000
6:1:value:4000:13750977000
5:9:value:4000:1329844000
5:10:value:4000:2562599000
5:4:value:4000:3754191000
5:3:value:4000:4846250000
5:7:value:4000:6024780000
5:8:value:4000:7215017000
5:1:value:4000:8347516000
5:2:value:4000:9740373000
5:6:value:4000:10893681000
5:5:value:4000:12084159000
4:4:value:4000:1508288000
4:5:value:4000:2799674000
4:7:value:4000:4054164000
4:8:value:4000:5236601000
4:9:value:4000:6641730000
4:10:value:4000:8006757000
4:3:value:4000:9199374000
4:6:value:4000:10600492000
4:2:value:4000:11826821000
4:1:value:4000:13069402000
3:10:value:4000:14180960000
3:6:value:4000:15483274000
3:9:value:4000:16859494000
3:5:value:4000:18175760000
3:8:value:4000:19404393000
3:7:value:4000:20603335000
3:3:value:4000:21774242000
3:4:value:4000:22949775000
3:2:value:4000:24108273000
3:1:value:4000:25257837000
2:8:value:4000:1494284000
2:10:value:4000:2729386000
2:7:value:4000:3940598000
2:2:value:4000:5154909000
2:6:value:4000:6358859000
2:1:value:4000:7592684000
2:5:value:4000:8783102000
2:3:value:4000:10023171000
2:4:value:4000:11180901000
2:9:value:4000:12318490000
1:9:value:4000:1819729000
1:10:value:4000:3102183000
1:8:value:4000:4517794000
1:3:value:4000:5741281000
1:7:value:4000:6891327000
1:6:value:4000:8098222000
1:4:value:4000:9269114000
1:2:value:4000:10457172000
1:5:value:4000:11641155000
1:1:value:4000:12891705000
10:28:value:4000:1839260000
10:31:value:4000:3229523000
10:29:value:4000:4580592000
10:30:value:4000:5922553000
10:47:value:4000:7598961000
10:45:value:4000:8952751000
10:48:value:4000:10239374000
10:49:value:4000:11624533000
10:24:value:4000:12704536000
10:27:value:4000:14029458000
10:50:value:4000:15866447000
10:13:value:4000:16882298000
10:15:value:4000:18215622000
10:46:value:4000:19806582000
10:22:value:4000:20834801000
10:26:value:4000:22155156000
10:25:value:4000:23389887000
10:21:value:4000:24589775000
10:23:value:4000:25944884000
10:19:value:4000:27135275000
10:44:value:4000:28703541000
10:41:value:4000:29948193000
10:39:value:4000:31214475000
10:42:value:4000:32606639000
10:20:value:4000:33548669000
10:40:value:4000:35043230000
10:38:value:4000:36217984000
10:43:value:4000:37445104000
10:37:value:4000:38604578000
10:34:value:4000:39871191000
10:36:value:4000:41149352000
10:33:value:4000:42339343000
10:6:value:4000:44280126000
10:5:value:4000:45558225000
10:32:value:4000:47055480000
10:12:value:4000:47993330000
10:1:value:4000:49016239000
10:2:value:4000:50183059000
10:4:value:4000:51491689000
10:3:value:4000:52687064000
10:17:value:4000:54171366000
10:14:value:4000:56556261000
10:11:value:4000:57969271000
10:9:value:4000:59298322000
10:10:value:4000:60714076000
10:16:value:4000:62256639000
10:7:value:4000:63427291000
10:8:value:4000:67822857000
10:18:value:4000:73799751000
10:35:value:4000:75430374000
9:43:value:4000:1682032000
9:44:value:4000:3022507000
9:42:value:4000:4328238000
9:41:value:4000:5553322000
9:40:value:4000:6892126000
9:29:value:4000:8082241000
9:28:value:4000:9249232000
9:27:value:4000:10829278000
9:39:value:4000:12946365000
9:33:value:4000:14412497000
9:49:value:4000:16019700000
9:50:value:4000:17465233000
9:48:value:4000:18874132000
9:47:value:4000:20048372000
9:32:value:4000:21383877000
9:37:value:4000:23004162000
9:31:value:4000:24486796000
9:30:value:4000:25749459000
9:46:value:4000:27371735000
9:36:value:4000:28766707000
9:35:value:4000:31425608000
9:38:value:4000:32892460000
9:45:value:4000:34298548000
9:34:value:4000:35444077000
9:26:value:4000:36640215000
9:25:value:4000:37890691000
9:24:value:4000:39100454000
9:22:value:4000:40287408000
9:21:value:4000:41568739000
9:23:value:4000:42881940000
9:9:value:4000:43998095000
9:1:value:4000:45292082000
9:2:value:4000:46730194000
9:7:value:4000:48438314000
9:8:value:4000:50127714000
9:14:value:4000:51439944000
9:6:value:4000:52611884000
9:5:value:4000:53830650000
9:4:value:4000:55035536000
9:3:value:4000:56223098000
9:12:value:4000:57814913000
9:10:value:4000:59211469000
9:11:value:4000:61313689000
9:13:value:4000:63697301000
9:18:value:4000:65067754000
9:19:value:4000:66790722000
9:20:value:4000:68355858000
9:17:value:4000:69816892000
9:16:value:4000:71009476000
9:15:value:4000:72236281000
8:32:value:4000:1579801000
8:31:value:4000:2927415000
8:30:value:4000:4244697000
8:33:value:4000:5532930000
8:18:value:4000:6736624000
8:27:value:4000:8014562000
8:28:value:4000:9466687000
8:24:value:4000:10612423000
8:23:value:4000:11925758000
8:21:value:4000:13193331000
8:22:value:4000:14620425000
8:26:value:4000:16146845000
8:50:value:4000:17645111000
8:49:value:4000:18889096000
8:48:value:4000:20325998000
8:46:value:4000:21699942000
8:45:value:4000:22939192000
8:47:value:4000:24328728000
8:20:value:4000:25439755000
8:8:value:4000:26796441000
8:17:value:4000:28348322000
8:34:value:4000:29909568000
8:29:value:4000:31493017000
8:9:value:4000:32539007000
8:10:value:4000:33803897000
8:15:value:4000:35067369000
8:11:value:4000:36278198000
8:14:value:4000:38447366000
8:43:value:4000:40063368000
8:41:value:4000:41240940000
8:40:value:4000:42668558000
8:39:value:4000:43872779000
8:38:value:4000:45239492000
8:42:value:4000:46964357000
8:36:value:4000:48058782000
8:44:value:4000:49329764000
8:12:value:4000:50156053000
8:19:value:4000:51491859000
8:25:value:4000:53059281000
8:37:value:4000:54490940000
8:35:value:4000:55918720000
8:16:value:4000:57018448000
8:13:value:4000:58319401000
8:5:value:4000:59689173000
8:4:value:4000:61042355000
8:3:value:4000:62357295000
8:1:value:4000:63624565000
8:2:value:4000:65062566000
8:6:value:4000:66354461000
8:7:value:4000:67537789000
7:42:value:4000:1619937000
7:43:value:4000:2878547000
7:41:value:4000:4139177000
7:40:value:4000:5761610000
7:26:value:4000:7092260000
7:33:value:4000:8754576000
7:37:value:4000:10206594000
7:27:value:4000:11406315000
7:38:value:4000:12930384000
7:50:value:4000:14298009000
7:32:value:4000:15720686000
7:39:value:4000:17082969000
7:28:value:4000:18400216000
7:34:value:4000:19923143000
7:35:value:4000:21300485000
7:36:value:4000:22722897000
7:31:value:4000:23980884000
7:49:value:4000:25424457000
7:48:value:4000:26822200000
7:46:value:4000:28158210000
