10:1:value:1308639358026:5484458000
10:7:value:1308639358026:5548762000
10:6:value:1308639358026:5671721000
10:5:value:1308639358026:7965102000
10:9:value:1308639358026:7985279000
9:2:value:1308639358026:7854619000
10:2:value:1308639358026:8702885000
10:4:value:1308639358026:10282731000
10:3:value:1308639358026:10321887000
9:8:value:1308639358026:10383001000
9:10:value:1308639358026:11031032000
9:4:value:1308639358026:12583853000
9:3:value:1308639358026:12669102000
9:7:value:1308639358026:12830925000
9:6:value:1308639358026:13193800000
9:9:value:1308639358026:16227842000
9:1:value:1308639358026:16396445000
10:10:value:1308639358026:18223799000
9:5:value:1308639358026:19032245000
10:8:value:1308639358026:20118746000
8:5:value:1308639358026:3201085000
8:1:value:1308639358026:3259931000
8:4:value:1308639358026:3281826000
8:10:value:1308639358026:3364682000
8:3:value:1308639358026:5839072000
8:9:value:1308639358026:5960038000
8:6:value:1308639358026:6007474000
8:8:value:1308639358026:6056085000
8:2:value:1308639358026:8276211000
8:7:value:1308639358026:8466463000
7:6:value:1308639358026:8381472000
7:7:value:1308639358026:8411623000
7:4:value:1308639358026:10556060000
7:3:value:1308639358026:10768286000
7:2:value:1308639358026:10761856000
7:10:value:1308639358026:10803836000
7:9:value:1308639358026:12659212000
7:1:value:1308639358026:12788797000
7:5:value:1308639358026:14447526000
7:8:value:1308639358026:14458456000
6:7:value:1308639358026:2836753000
6:8:value:1308639358026:2913006000
6:10:value:1308639358026:3038351000
6:9:value:1308639358026:3113839000
6:4:value:1308639358026:5273684000
6:5:value:1308639358026:5278350000
6:3:value:1308639358026:5571166000
6:6:value:1308639358026:5584627000
6:2:value:1308639358026:7658382000
6:1:value:1308639358026:7702743000
5:4:value:1308639358026:7837735000
5:7:value:1308639358026:7917079000
5:10:value:1308639358026:9635466000
5:6:value:1308639358026:9896936000
5:9:value:1308639358026:10064452000
5:3:value:1308639358026:10225290000
5:8:value:1308639358026:12074768000
5:1:value:1308639358026:12351880000
5:2:value:1308639358026:12598373000
5:5:value:1308639358026:12612719000
4:10:value:1308639358026:2796558000
4:6:value:1308639358026:2875802000
4:9:value:1308639358026:2889433000
4:7:value:1308639358026:2902083000
4:5:value:1308639358026:5290938000
4:1:value:1308639358026:5402692000
4:2:value:1308639358026:5496187000
4:8:value:1308639358026:5568838000
4:4:value:1308639358026:7703418000
3:2:value:1308639358026:7797414000
3:10:value:1308639358026:7843331000
3:8:value:1308639358026:7841747000
3:5:value:1308639358026:10156780000
3:4:value:1308639358026:10349568000
3:3:value:1308639358026:10338613000
3:7:value:1308639358026:10440513000
3:9:value:1308639358026:12839830000
3:6:value:1308639358026:12826012000
3:1:value:1308639358026:12835988000
4:3:value:1308639358026:13007924000
2:2:value:1308639358026:2670243000
2:5:value:1308639358026:2760612000
2:7:value:1308639358026:2794218000
2:3:value:1308639358026:2887245000
2:9:value:1308639358026:4220541000
2:4:value:1308639358026:4449342000
2:10:value:1308639358026:4835428000
1:5:value:1308639358026:4674920000
2:8:value:1308639358026:4969963000
1:1:value:1308639358026:4796493000
2:6:value:1308639358026:5038133000
1:7:value:1308639358026:5132700000
1:4:value:1308639358026:5113540000
1:3:value:1308639358026:5151148000
2:1:value:1308639358026:6624393000
1:6:value:1308639358026:6969773000
1:9:value:1308639358026:7037611000
1:8:value:1308639358026:7533120000
1:2:value:1308639358026:8752213000
1:10:value:1308639358026:9099687000
10:18:value:1308639358026:3378367000
10:50:value:1308639358026:3620435000
10:36:value:1308639358026:3522934000
10:24:value:1308639358026:3410822000
10:8:value:1308639358026:3254504000
10:47:value:1308639358026:3612383000
10:35:value:1308639358026:3543574000
10:34:value:1308639358026:3532565000
10:33:value:1308639358026:3535913000
10:41:value:1308639358026:3619908000
10:31:value:1308639358026:3641058000
10:6:value:1308639358026:3592288000
