10:6:value:1308639358051:10433599000
10:10:value:1308639358051:11327261000
10:5:value:1308639358051:11438163000
10:7:value:1308639358051:31047859000
10:9:value:1308639358051:31054960000
10:2:value:1308639358051:31000664000
10:3:value:1308639358051:31012040000
10:4:value:1308639358051:31035443000
10:8:value:1308639358051:31056932000
10:1:value:1308639358051:30990966000
9:5:value:1308639358051:9299379000
9:9:value:1308639358051:9310119000
9:2:value:1308639358051:9439073000
9:6:value:1308639358051:9478838000
9:4:value:1308639358051:11822090000
9:7:value:1308639358051:11841015000
9:8:value:1308639358051:11846628000
9:3:value:1308639358051:13162490000
9:1:value:1308639358051:13147923000
9:10:value:1308639358051:13196879000
8:5:value:1308639358051:8964048000
8:2:value:1308639358051:8943303000
8:10:value:1308639358051:9816964000
8:4:value:1308639358051:9796853000
8:7:value:1308639358051:11326223000
8:8:value:1308639358051:11330517000
8:3:value:1308639358051:11308523000
8:9:value:1308639358051:12892124000
8:1:value:1308639358051:12859739000
8:6:value:1308639358051:12882326000
7:6:value:1308639358051:11174548000
7:1:value:1308639358051:11153048000
7:9:value:1308639358051:12900775000
7:5:value:1308639358051:12888281000
7:8:value:1308639358051:12895411000
7:3:value:1308639358051:14069876000
7:7:value:1308639358051:14083743000
7:4:value:1308639358051:14077014000
7:10:value:1308639358051:18835170000
7:2:value:1308639358051:18818100000
6:9:value:1308639358051:8834741000
6:4:value:1308639358051:8826473000
6:8:value:1308639358051:10190333000
6:7:value:1308639358051:10335572000
6:10:value:1308639358051:10339836000
6:5:value:1308639358051:10331212000
6:3:value:1308639358051:10324685000
6:2:value:1308639358051:13167731000
6:1:value:1308639358051:13167552000
6:6:value:1308639358051:13191823000
5:9:value:1308639358051:8648903000
5:2:value:1308639358051:8634103000
5:5:value:1308639358051:8961350000
5:10:value:1308639358051:8972820000
5:3:value:1308639358051:9539802000
5:1:value:1308639358051:9526617000
5:8:value:1308639358051:10179355000
5:6:value:1308639358051:10172887000
5:7:value:1308639358051:10430106000
5:4:value:1308639358051:10421504000
4:2:value:1308639358051:8234329000
4:8:value:1308639358051:8267056000
4:4:value:1308639358051:8706726000
4:9:value:1308639358051:8723538000
4:7:value:1308639358051:9051653000
4:10:value:1308639358051:9059337000
4:3:value:1308639358051:9445428000
4:1:value:1308639358051:9431170000
4:6:value:1308639358051:10086095000
4:5:value:1308639358051:10085227000
3:6:value:1308639358051:15746978000
3:5:value:1308639358051:15748442000
2:5:value:1308639358051:15588031000
3:2:value:1308639358051:15735443000
3:7:value:1308639358051:16645303000
3:1:value:1308639358051:16611151000
2:8:value:1308639358051:16493180000
